Delta Mass,USI,Charge,Cosine,Matching Peaks,Dataset,Status
-1,mzspec:MSV000080976:P2_RC2_01_9340.mzML:scan:477,1,0.76,2,MSV000080976,NoID
-1,mzspec:MSV000083647:00077E830A.mzML:scan:233,1,0.76,1,MSV000083647,NoID
-1,mzspec:MSV000083773:U01_COM01_LAC_CAMHB_08_030min.mzML:scan:495,1,0.76,2,MSV000083773,NoID
-0.99,mzspec:MSV000079598:31303.mzXML:scan:667,1,0.76,1,MSV000079598,NoID
-1,mzspec:MSV000085777:RT_Jake_IODA_B1_1.mzML:scan:587,1,0.76,2,MSV000085777,NoID
-1,mzspec:MSV000084475:HM_210_GB9_01_46460.mzML:scan:569,1,0.76,2,MSV000084475,NoID
-1.06,mzspec:MSV000084794:blank_mid5.mzML:scan:1927,1,0.76,3,MSV000084794,NoID
-1,mzspec:MSV000087905:Sp44-28L.mzML:scan:1128,1,0.76,2,MSV000087905,NoID
-1,mzspec:MSV000085777:RT_Jake_EE1_2.mzML:scan:516,1,0.76,1,MSV000085777,NoID
-1,mzspec:MSV000085777:RT_Jake_IODA_AH2_2.mzML:scan:412,1,0.76,1,MSV000085777,NoID
-1,mzspec:MSV000082082:CCE_P1706_266_MSMS.mzML:scan:465,1,0.76,1,MSV000082082,NoID
-1,mzspec:MSV000082082:CCE_P1706_133_MSMS.mzML:scan:517,1,0.76,1,MSV000082082,NoID
-1,mzspec:MSV000084020:SDSF1394_2.mzML:scan:221,1,0.76,1,MSV000084020,NoID
-1,mzspec:MSV000085779:RT_Jake_AH2_2.mzML:scan:1106,1,0.76,2,MSV000085779,NoID
-1,mzspec:MSV000090090:20220513_PMA_DBGI_01_04_018.mzML:scan:905,1,0.76,1,MSV000090090,NoID
-1,mzspec:MSV000082433:M-704.mzML:scan:266,1,0.76,2,MSV000082433,NoID
-0.99,mzspec:MSV000082869:Coffee3.mzML:scan:622,1,0.76,2,MSV000082869,NoID
-1,mzspec:MSV000086989:NIST_POS_Samp_11-03.mzML:scan:229,1,0.76,2,MSV000086989,NoID
-1,mzspec:MSV000086415:84417209.mzML:scan:555,1,0.76,2,MSV000086415,NoID
-1,mzspec:MSV000083475:5B11_3_13_sandin-54-s004-a04.mzML:scan:736,1,0.76,2,MSV000083475,NoID
-1,mzspec:MSV000088697:02_Synechococcus_elongatus_SPE.mzML:scan:584,1,0.76,1,MSV000088697,NoID
-1,mzspec:MSV000079718:group2_P1_G7.mzXML:scan:296,1,0.76,2,MSV000079718,NoID
-0.99,mzspec:MSV000082969:G85199_RD11_01_36508.mzML:scan:318,1,0.76,2,MSV000082969,NoID
-0.99,mzspec:MSV000080574:ZB38.mzXML:scan:334,1,0.76,2,MSV000080574,NoID
-1,mzspec:MSV000088570:BHI_medium_blank.mzML:scan:230,1,0.76,2,MSV000088570,NoID
-1,mzspec:MSV000083825:Rox_diet_D007d14.mzML:scan:232,1,0.76,1,MSV000083825,NoID
-1,mzspec:MSV000089884:02_Synechococcus_elongatus_SPE.mzML:scan:584,1,0.76,1,MSV000089884,NoID
-0.99,mzspec:MSV000080673:000031005_RE5_01_4477.mzML:scan:315,1,0.76,2,MSV000080673,NoID
-0.98,mzspec:MSV000083689:G84860_BH8_01_35644.mzML:scan:1012,1,0.76,1,MSV000083689,NoID
-1,mzspec:MSV000083689:G84945_RF5_01_35387.mzML:scan:418,1,0.76,1,MSV000083689,NoID
-1,mzspec:MSV000085779:RT_BP_5_4_1.mzML:scan:1105,1,0.76,2,MSV000085779,NoID
-1,mzspec:MSV000085779:RT_BP_5_4_2neg.mzML:scan:1099,1,0.76,2,MSV000085779,NoID
-0.99,mzspec:MSV000082074:G75073_2x_rerun_RH2_01_19226.mzML:scan:218,1,0.76,1,MSV000082074,NoID
-1,mzspec:MSV000083689:G84928_BF7_01_35608.mzML:scan:509,1,0.76,2,MSV000083689,NoID
-1,mzspec:MSV000083825:Rox_diet_D002d-14.mzML:scan:229,1,0.76,2,MSV000083825,NoID
-0.99,mzspec:MSV000083010:G75073_2x_rerun_RH2_01_19226.mzML:scan:218,1,0.76,1,MSV000083010,NoID
-0.99,mzspec:MSV000082969:G84973_BA12_01_36575.mzML:scan:316,1,0.76,2,MSV000082969,NoID
-1,mzspec:MSV000082221:PLCL21384_BD8_01_28156.mzML:scan:203,1,0.76,1,MSV000082221,NoID
-1,mzspec:MSV000082969:G85324_RERUN_DryGas_BG8_01_37257.mzML:scan:227,1,0.76,1,MSV000082969,NoID
-1,mzspec:MSV000083077:PHT_20_131_Cort_Waking.mzML:scan:251,1,0.76,2,MSV000083077,NoID
-0.99,mzspec:MSV000085120:BAX195_2x_BB8_01_23375.mzML:scan:214,1,0.76,2,MSV000085120,NoID
-1,mzspec:MSV000084475:FCM_blank_F6_BF6_01_45896.mzML:scan:588,1,0.76,2,MSV000084475,NoID
-0.99,mzspec:MSV000082969:G84862_RF12_01_36958.mzML:scan:215,1,0.76,1,MSV000082969,NoID
-0.99,mzspec:MSV000080183:33-F-08.mzXML:scan:377,1,0.76,2,MSV000080183,NoID
-1,mzspec:MSV000085480:Station_M_5H.mzML:scan:1083,1,0.76,2,MSV000085480,NoID
-1,mzspec:MSV000084900:18NAVY27_v2_lun_2_GG8_01_39649.mzML:scan:413,1,0.76,1,MSV000084900,NoID
-1,mzspec:MSV000085843:XA_DOM_43.mzML:scan:494,1,0.76,2,MSV000085843,NoID
-1,mzspec:MSV000084900:74062_1x_BE7_01_20755.mzML:scan:226,1,0.76,1,MSV000084900,NoID
-1,mzspec:MSV000082049:1_32.mzML:scan:546,1,0.76,2,MSV000082049,NoID
-1,mzspec:MSV000083689:G84770_RF2_01_35723.mzML:scan:627,1,0.76,2,MSV000083689,NoID
-1,mzspec:MSV000085779:RT_Jake_EE1_2.mzML:scan:516,1,0.76,1,MSV000085779,NoID
-1,mzspec:MSV000085779:RT_Jake_AH2_1neg.mzML:scan:423,1,0.76,1,MSV000085779,NoID
-1,mzspec:MSV000085779:RT_Jake_AH2_1neg.mzML:scan:386,1,0.76,1,MSV000085779,NoID
-1,mzspec:MSV000083689:G84855_RH7_01_35524.mzML:scan:462,1,0.76,2,MSV000083689,NoID
-1,mzspec:MSV000082157:28_53.mzML:scan:482,1,0.76,1,MSV000082157,NoID
-1,mzspec:MSV000086989:NIST_POS_Samp_12-03.mzML:scan:229,1,0.76,2,MSV000086989,NoID
1.04,mzspec:MSV000086550:PLT6_E8_GE8_01_58078.mzML:scan:262,1,0.76,2,MSV000086550,NoID
0,mzspec:MSV000082045:Aerobic_TSB_902_RD3_01_22218.mzML:scan:1035,1,0.76,4,MSV000082045,NoID
1.02,mzspec:MSV000081777:Plate2_54185_RA10_01_21028.mzML:scan:336,1,0.76,3,MSV000081777,NoID
-1,mzspec:MSV000082074:G79239_BC12_01_18678.mzML:scan:162,1,0.76,2,MSV000082074,NoID
-1,mzspec:MSV000083010:G79239_BC12_01_18678.mzML:scan:162,1,0.76,2,MSV000083010,NoID
1.02,mzspec:MSV000081777:Plate3_69385_BG6_01_21200.mzML:scan:443,1,0.76,3,MSV000081777,NoID
-1,mzspec:MSV000091029:20221213_TW_213_nr8cent.mzML:scan:150,1,0.76,3,MSV000091029,NoID
1.02,mzspec:MSV000081777:Plate2_65674_RD8_01_22038.mzML:scan:259,1,0.76,3,MSV000081777,NoID
1.02,mzspec:MSV000082045:Aerobic_TSB_1060_BD11_01_22906.mzML:scan:292,1,0.76,2,MSV000082045,NoID
-0.99,mzspec:MSV000084475:HM_404_GD10_01_47424.mzML:scan:346,1,0.76,3,MSV000084475,NoID
-0.98,mzspec:MSV000086550:PLT1_B3_BB3_01_57493.mzML:scan:419,1,0.76,3,MSV000086550,NoID
1.02,mzspec:MSV000081777:Plate1_1321_RF4_01_21289.mzML:scan:294,1,0.76,3,MSV000081777,NoID
1.02,mzspec:MSV000081777:Plate1_23630_RC12_01_21258.mzML:scan:317,1,0.76,3,MSV000081777,NoID
-0.98,mzspec:MSV000086550:PLT2_C4_GC4_01_57633.mzML:scan:407,1,0.76,2,MSV000086550,NoID
1.02,mzspec:MSV000081777:Plate2_587500_RC11_01_22028.mzML:scan:274,1,0.76,2,MSV000081777,NoID
1.02,mzspec:MSV000085417:TE3567_LB.mzML:scan:883,1,0.76,1,MSV000085417,NoID
1.02,mzspec:MSV000081777:Plate1_3817_RG4_01_21302.mzML:scan:289,1,0.76,3,MSV000081777,NoID
-0.98,mzspec:MSV000086550:PLT1_D7_BD7_01_57475.mzML:scan:431,1,0.76,3,MSV000086550,NoID
-0.98,mzspec:MSV000086550:PLT2_A7_GA7_01_57548.mzML:scan:414,1,0.76,3,MSV000086550,NoID
-0.98,mzspec:MSV000086550:PLT1_C11_BC11_01_57481.mzML:scan:438,1,0.76,2,MSV000086550,NoID
-0.93,mzspec:MSV000086381:BF5_BF5_01_57375.mzML:scan:144,1,0.76,4,MSV000086381,NoID
-0.05,mzspec:MSV000079521:Lys_ATCC_lab0.mzXML:scan:1829,1,0.76,1,MSV000079521,NoID
1.02,mzspec:MSV000081777:Plate1_4596_RB4_01_20927.mzML:scan:335,1,0.76,3,MSV000081777,NoID
-0.98,mzspec:MSV000084900:AMZ_23_RC4_01_48940.mzML:scan:376,1,0.76,2,MSV000084900,NoID
1.02,mzspec:MSV000081777:Plate1_65667_RD10_01_21269.mzML:scan:317,1,0.76,3,MSV000081777,NoID
-0.04,mzspec:MSV000086107:VVP3-2_EtOh.mzML:scan:2031,1,0.76,2,MSV000086107,NoID
-0.03,mzspec:MSV000080559:K_1.mzXML:scan:1358,1,0.76,2,MSV000080559,NoID
1.02,mzspec:MSV000082045:Aerobic_TSB_1164_BE1_01_22909.mzML:scan:303,1,0.76,2,MSV000082045,NoID
-0.99,mzspec:MSV000084475:HM_405_BE5_01_47141.mzML:scan:540,1,0.76,3,MSV000084475,NoID
-1,mzspec:MSV000083689:G84915_RF5_01_35495.mzML:scan:627,1,0.76,3,MSV000083689,NoID
1.02,mzspec:MSV000080116:D7_P1-C-5_01_35669.mzXML:scan:139,1,0.76,3,MSV000080116,NoID
0,mzspec:MSV000083689:G84691_RD2_01_35464.mzML:scan:964,1,0.76,3,MSV000083689,NoID
-1,mzspec:MSV000084475:HM_287_BA3_01_45902.mzML:scan:582,1,0.76,4,MSV000084475,NoID
-1,mzspec:MSV000082221:PLCL18281_BF5_01_28177.mzML:scan:207,1,0.76,3,MSV000082221,NoID
1.02,mzspec:MSV000082045:Anaerobic_TSB_1064_RD4_01_24966.mzML:scan:279,1,0.76,2,MSV000082045,NoID
1.02,mzspec:MSV000082045:Aerobic_TSB_639_RH9_01_23100.mzML:scan:299,1,0.76,2,MSV000082045,NoID
1.02,mzspec:MSV000082045:Anaerobic_TSB_710_RC11_01_22474.mzML:scan:288,1,0.76,2,MSV000082045,NoID
-1,mzspec:MSV000084900:G79239_BC12_01_18678.mzML:scan:162,1,0.76,2,MSV000084900,NoID
1.02,mzspec:MSV000081777:Plate2_39720_RH1_01_22083.mzML:scan:283,1,0.76,2,MSV000081777,NoID
1.02,mzspec:MSV000082045:Aerobic_TSB_BL_BF9_01_22923.mzML:scan:306,1,0.76,2,MSV000082045,NoID
1.02,mzspec:MSV000082045:Aerobic_TSB_BL_BF7_01_22921.mzML:scan:293,1,0.76,2,MSV000082045,NoID
-0.99,mzspec:MSV000084475:HM_45_BA9_01_47465.mzML:scan:553,1,0.76,3,MSV000084475,NoID
1.02,mzspec:MSV000082045:Aerobic_TSB_1061_BE4_01_22912.mzML:scan:297,1,0.76,2,MSV000082045,NoID
-0.98,mzspec:MSV000085071:P1_A5_GA5_01_52833.mzML:scan:228,1,0.76,4,MSV000085071,NoID
1.02,mzspec:MSV000082045:Aerobic_RCM_299_RF1_01_22582.mzML:scan:299,1,0.76,3,MSV000082045,NoID
1.02,mzspec:MSV000082045:Anaerobic_RCM_480_RC4_01_22129.mzML:scan:299,1,0.76,2,MSV000082045,NoID
-1,mzspec:MSV000080976:P2_RF11_01_9421.mzML:scan:378,1,0.76,3,MSV000080976,NoID
-1,mzspec:MSV000080976:P3_RF3_01_9455.mzML:scan:471,1,0.76,4,MSV000080976,NoID
1.02,mzspec:MSV000082045:Aerobic_TSB_884_BE8_01_22916.mzML:scan:299,1,0.76,2,MSV000082045,NoID
-0.98,mzspec:MSV000084475:HM_5_BB7_01_47479.mzML:scan:341,1,0.76,3,MSV000084475,NoID
1.02,mzspec:MSV000082045:Aerobic_TSB_117_BD3_01_22898.mzML:scan:299,1,0.76,2,MSV000082045,NoID
1.02,mzspec:MSV000082045:Anaerobic_TSB_719_RB12_01_22462.mzML:scan:292,1,0.76,2,MSV000082045,NoID
1.02,mzspec:MSV000082045:Aerobic_TSB_467_BD1_01_22896.mzML:scan:294,1,0.76,2,MSV000082045,NoID
1.02,mzspec:MSV000082045:Anaerobic_RCM__306_RA1_01_22100.mzML:scan:288,1,0.76,2,MSV000082045,NoID
0,mzspec:MSV000088268:MMSRG_022.mzML:scan:311,1,0.76,3,MSV000088268,NoID
1.02,mzspec:MSV000082045:Aerobic_TSB_467_BD1_01_22896.mzML:scan:298,1,0.76,2,MSV000082045,NoID
1.02,mzspec:MSV000085018:MM9_Cntl_GB1_01_31073.mzML:scan:1811,1,0.76,2,MSV000085018,NoID
0,mzspec:MSV000088287:MMSRG_022.mzML:scan:311,1,0.76,3,MSV000088287,NoID
1.02,mzspec:MSV000082045:Anaerobic_BHI_236_BB5_01_23032.mzML:scan:286,1,0.76,2,MSV000082045,NoID
0.02,mzspec:MSV000082582:27_Control_NLD_HC_3.mzML:scan:223,1,0.76,1,MSV000082582,NoID
1.02,mzspec:MSV000081777:Plate1_65568_RD7_01_21266.mzML:scan:281,1,0.76,3,MSV000081777,NoID
-1,mzspec:MSV000083666:GF7.D15_BD8_01_41836.mzML:scan:201,1,0.76,3,MSV000083666,NoID
0.01,mzspec:MSV000082582:55_Control_CDR_SD_3.mzML:scan:229,1,0.76,1,MSV000082582,NoID
0.02,mzspec:MSV000082582:87_Prebiotic_NLD_SD_3.mzML:scan:227,1,0.76,1,MSV000082582,NoID
0.01,mzspec:MSV000082582:74_Prebiotic_CDR_SD_3.mzML:scan:227,1,0.76,1,MSV000082582,NoID
0.02,mzspec:MSV000082582:13_Control_CDR_SD_1.mzML:scan:236,1,0.76,1,MSV000082582,NoID
0.01,mzspec:MSV000082048:9_75.mzML:scan:237,1,0.76,1,MSV000082048,NoID
0.03,mzspec:MSV000083010:G83403_1x_RA7_01_21731.mzML:scan:230,1,0.76,1,MSV000083010,NoID
0,mzspec:MSV000083578:DRU_R2_RB2_01_21259.mzML:scan:889,1,0.76,1,MSV000083578,NoID
1.02,mzspec:MSV000081777:Plate1_69594_RB10_01_21243.mzML:scan:317,1,0.76,3,MSV000081777,NoID
-0.98,mzspec:MSV000086381:BF1_BF1_02_57404.mzML:scan:255,1,0.76,4,MSV000086381,NoID
0,mzspec:MSV000082869:Wine1.mzML:scan:1040,1,0.76,1,MSV000082869,NoID
0.01,mzspec:MSV000082582:77_Control_CDR_SD_3.mzML:scan:226,1,0.76,1,MSV000082582,NoID
1.02,mzspec:MSV000081777:Plate3_52243_BH8_01_21213.mzML:scan:324,1,0.76,3,MSV000081777,NoID
0.02,mzspec:MSV000082582:14_Control_NLD_HC_3.mzML:scan:252,1,0.76,1,MSV000082582,NoID
0.02,mzspec:MSV000082582:79_Prebiotic_CDR_HC_3.mzML:scan:230,1,0.76,1,MSV000082582,NoID
0.01,mzspec:MSV000082582:83_Prebiotic_NLD_SD_3.mzML:scan:241,1,0.76,1,MSV000082582,NoID
-1,mzspec:MSV000084475:HM_1116_BC12_01_47116.mzML:scan:553,1,0.76,4,MSV000084475,NoID
1.02,mzspec:MSV000081777:Plate1_1965_RD5_01_21264.mzML:scan:300,1,0.76,2,MSV000081777,NoID
-1,mzspec:MSV000083689:G84865_RB5_01_35442.mzML:scan:616,1,0.76,3,MSV000083689,NoID
-1,mzspec:MSV000082049:23_27.mzML:scan:318,1,0.76,3,MSV000082049,NoID
1.02,mzspec:MSV000081777:Plate2_65576_RG11_01_22080.mzML:scan:275,1,0.76,3,MSV000081777,NoID
0,mzspec:MSV000084475:RCM_blank_F5_BF5_01_46328.mzML:scan:1167,1,0.76,3,MSV000084475,NoID
0,mzspec:MSV000082969:G85360_RF12_01_36819.mzML:scan:891,1,0.76,1,MSV000082969,NoID
1.02,mzspec:MSV000081777:Plate1_BLANK.1.H12_RH12_01_21323.mzML:scan:293,1,0.76,3,MSV000081777,NoID
0.03,mzspec:MSV000084900:G83403_1x_RA7_01_21731.mzML:scan:230,1,0.76,1,MSV000084900,NoID
0,mzspec:MSV000083689:G85021_RE12_01_35380.mzML:scan:956,1,0.76,1,MSV000083689,NoID
1.02,mzspec:MSV000085018:MM9_Cntl_GB1_01_31073.mzML:scan:1807,1,0.76,2,MSV000085018,NoID
-0.98,mzspec:MSV000086550:PLT1_D8_BD8_01_57433.mzML:scan:443,1,0.76,3,MSV000086550,NoID
1.02,mzspec:MSV000081777:Plate2_65525_RH5_01_21001.mzML:scan:323,1,0.76,2,MSV000081777,NoID
0.03,mzspec:MSV000082074:G83403_1x_RA7_01_21731.mzML:scan:230,1,0.76,1,MSV000082074,NoID
1.02,mzspec:MSV000081777:Plate2_65445_RE4_01_20967.mzML:scan:300,1,0.76,2,MSV000081777,NoID
1.02,mzspec:MSV000082045:Anaerobic_TSB_372_RD8_01_25857.mzML:scan:269,1,0.76,3,MSV000082045,NoID
1.02,mzspec:MSV000082045:Anaerobic_TSB_189_RD9_01_22485.mzML:scan:283,1,0.76,3,MSV000082045,NoID
1.02,mzspec:MSV000081777:Plate2_BLANK.2.A12_RA12_01_22003.mzML:scan:270,1,0.76,2,MSV000081777,NoID
0.02,mzspec:MSV000082582:95_Control_CDR_SD_2.mzML:scan:225,1,0.76,1,MSV000082582,NoID
-1,mzspec:MSV000084475:HM_1052_BE11_01_47149.mzML:scan:572,1,0.76,3,MSV000084475,NoID
1.02,mzspec:MSV000081777:Plate3_2063_RG4_01_21367.mzML:scan:300,1,0.76,3,MSV000081777,NoID
-1,mzspec:MSV000084475:HM_307_BE10_01_47351.mzML:scan:522,1,0.76,3,MSV000084475,NoID
1.02,mzspec:MSV000081777:Plate2_66624_RG3_01_20988.mzML:scan:329,1,0.76,2,MSV000081777,NoID
0.02,mzspec:MSV000082582:25_Prebiotic_NLD_SD_2.mzML:scan:240,1,0.76,1,MSV000082582,NoID
0.02,mzspec:MSV000082582:92_Prebiotic_CDR_HC_3.mzML:scan:239,1,0.76,1,MSV000082582,NoID
1.02,mzspec:MSV000081777:Plate1_69219_RC10_01_21256.mzML:scan:330,1,0.76,3,MSV000081777,NoID
1.02,mzspec:MSV000081777:Plate2_42875_RG1_01_22070.mzML:scan:288,1,0.76,3,MSV000081777,NoID
1.02,mzspec:MSV000081777:Plate2_65674_RD8_01_22038.mzML:scan:269,1,0.76,3,MSV000081777,NoID
0.02,mzspec:MSV000082582:53_Prebiotic_CDR_SD_3.mzML:scan:231,1,0.76,1,MSV000082582,NoID
0,mzspec:MSV000088288:MMSRG_022.mzML:scan:311,1,0.76,3,MSV000088288,NoID
0.01,mzspec:MSV000082582:97_Prebiotic_CDR_SD_3.mzML:scan:227,1,0.76,1,MSV000082582,NoID
-1,mzspec:MSV000084475:HM_287_BA3_01_45902.mzML:scan:588,1,0.76,3,MSV000084475,NoID
0,mzspec:MSV000090088:Sample_029.mzML:scan:1466,1,0.76,3,MSV000090088,NoID
1.02,mzspec:MSV000081777:Plate3_52243_BH8_01_21213.mzML:scan:330,1,0.76,3,MSV000081777,NoID
-1,mzspec:MSV000084475:HM_1106_BC3_01_47105.mzML:scan:564,1,0.76,3,MSV000084475,NoID
1.02,mzspec:MSV000084945:BcMC03_LB_EA_48_2_P1-B-2_01_4061.mzML:scan:265,1,0.76,1,MSV000084945,NoID
1.02,mzspec:MSV000084945:EA_with_MOPS_P1-C-9_01_4137.mzML:scan:280,1,0.76,1,MSV000084945,NoID
1.02,mzspec:MSV000082074:G79685_5x_BH10_01_19703.mzML:scan:245,1,0.76,1,MSV000082074,NoID
1.02,mzspec:MSV000082074:G79684_5x_BC11_01_19645.mzML:scan:244,1,0.76,1,MSV000082074,NoID
1.02,mzspec:MSV000082074:G72509_5x_RB6_01_19477.mzML:scan:227,1,0.76,1,MSV000082074,NoID
1.02,mzspec:MSV000083010:G72509_5x_RB6_01_19477.mzML:scan:227,1,0.76,1,MSV000083010,NoID
1.02,mzspec:MSV000083010:G79684_5x_BC11_01_19645.mzML:scan:244,1,0.76,1,MSV000083010,NoID
-1,mzspec:MSV000084475:HM_1064_GA5_01_46758.mzML:scan:565,1,0.76,3,MSV000084475,NoID
-0.99,mzspec:MSV000082045:Aerobic_RCM_422_RC9_01_22797.mzML:scan:222,1,0.76,4,MSV000082045,NoID
1.02,mzspec:MSV000082045:Anaerobic_BHI_512_RB8_01_24949.mzML:scan:301,1,0.76,3,MSV000082045,NoID
1.02,mzspec:MSV000083010:G79685_5x_BH10_01_19703.mzML:scan:245,1,0.76,1,MSV000083010,NoID
-1,mzspec:MSV000084475:HM_1192_BE6_01_45784.mzML:scan:599,1,0.76,3,MSV000084475,NoID
-1,mzspec:MSV000084475:HM_406_BE6_01_45969.mzML:scan:605,1,0.76,3,MSV000084475,NoID
-0.99,mzspec:MSV000084900:G83188_1x_BG10_01_20235.mzML:scan:378,1,0.76,3,MSV000084900,NoID
-0.99,mzspec:MSV000079243:C18p_BPB2_5ul_BB3_01_7561.mzXML:scan:370,1,0.76,3,MSV000079243,NoID
0,mzspec:MSV000090088:Sample_035.mzML:scan:1457,1,0.76,3,MSV000090088,NoID
-1,mzspec:MSV000090953:220906_ED_Giovanni_sample_136cent.mzML:scan:84,1,0.76,2,MSV000090953,NoID
1.02,mzspec:MSV000082045:Anaerobic_RCM_952_RA8_01_22367.mzML:scan:298,1,0.76,3,MSV000082045,NoID
0.02,mzspec:MSV000082973:A37_149_6.mzML:scan:1121,1,0.76,3,MSV000082973,NoID
-1,mzspec:MSV000084475:HM_710_BC5_01_45749.mzML:scan:368,1,0.76,3,MSV000084475,NoID
-1,mzspec:MSV000083689:G84980_BB11_01_35558.mzML:scan:630,1,0.76,3,MSV000083689,NoID
-1,mzspec:MSV000080899:SET1_COM1_CRN7_RF12_01_9241.mzXML:scan:396,1,0.76,3,MSV000080899,NoID
-1,mzspec:MSV000084873:MediaBlank_noFe_pH2.mzML:scan:696,1,0.76,2,MSV000084873,NoID
-0.99,mzspec:MSV000084900:G86740_1x_BG7_01_23219.mzML:scan:156,1,0.76,2,MSV000084900,NoID
1.02,mzspec:MSV000084945:BcK562_LB_EA_24_2_P1-A-1_01_4040.mzML:scan:279,1,0.76,1,MSV000084945,NoID
-1,mzspec:MSV000080976:P5_RA4_01_9645.mzML:scan:371,1,0.76,3,MSV000080976,NoID
1.02,mzspec:MSV000084945:K56_2_hmgA_Tri_EA_2_P2-B-2_01_4743.mzML:scan:244,1,0.76,1,MSV000084945,NoID
1.02,mzspec:MSV000081777:Plate2_BLANK.2.B7_RB7_01_22011.mzML:scan:259,1,0.76,3,MSV000081777,NoID
1.02,mzspec:MSV000081777:Plate3_69426_BD9_01_21168.mzML:scan:337,1,0.76,3,MSV000081777,NoID
-1,mzspec:MSV000083689:G84898_BF4_01_35605.mzML:scan:628,1,0.76,3,MSV000083689,NoID
1.02,mzspec:MSV000084945:BccA40645_EA_48_TMP_2_P1-B-6_01_2777.mzML:scan:255,1,0.76,1,MSV000084945,NoID
1.02,mzspec:MSV000084945:BtE265_EA_48_P1-E-2_01_2752.mzML:scan:262,1,0.76,1,MSV000084945,NoID
-0.99,mzspec:MSV000083666:GF12.D0_BG6_01_41874.mzML:scan:206,1,0.76,4,MSV000083666,NoID
1.02,mzspec:MSV000084945:BcC5424_LB_EA_24_Tri_2_P1-C-5_01_4086.mzML:scan:275,1,0.76,1,MSV000084945,NoID
-1,mzspec:MSV000083689:G85323_RC9_01_35349.mzML:scan:393,1,0.76,2,MSV000083689,NoID
1.02,mzspec:MSV000084945:BcC5424_LB_EA_24_Tri_2_P1-C-5_01_4086.mzML:scan:268,1,0.76,1,MSV000084945,NoID
-1,mzspec:MSV000079243:C18p_BPB3_5ul_BB4_01_7562.mzXML:scan:671,1,0.76,3,MSV000079243,NoID
-1,mzspec:MSV000080976:P2_RE12_01_9428.mzML:scan:544,1,0.76,3,MSV000080976,NoID
-1,mzspec:MSV000080976:P4_RH2_01_9554.mzML:scan:388,1,0.76,3,MSV000080976,NoID
1.02,mzspec:MSV000084945:B.ambifaria_EA_24_noTri_3_P2-C-1_01_6329.mzML:scan:251,1,0.76,1,MSV000084945,NoID
1.02,mzspec:MSV000081555:B029_GenbankAccession-KY858242.mzML:scan:752,1,0.76,1,MSV000081555,NoID
1.02,mzspec:MSV000082074:G79631_1x_8ul_BC6_01_20282.mzML:scan:256,1,0.76,1,MSV000082074,NoID
1.02,mzspec:MSV000083010:G79631_1x_8ul_BC6_01_20282.mzML:scan:256,1,0.76,1,MSV000083010,NoID
1.02,mzspec:MSV000084900:G72509_5x_RB6_01_19477.mzML:scan:227,1,0.76,1,MSV000084900,NoID
1.02,mzspec:MSV000084900:G79684_5x_BC11_01_19645.mzML:scan:244,1,0.76,1,MSV000084900,NoID
-1,mzspec:MSV000085852:CCE2019_123.mzML:scan:724,1,0.76,3,MSV000085852,NoID
1.02,mzspec:MSV000081777:Plate3_70621_BH6_01_21211.mzML:scan:325,1,0.76,3,MSV000081777,NoID
1.02,mzspec:MSV000084900:G79685_5x_BH10_01_19703.mzML:scan:245,1,0.76,1,MSV000084900,NoID
1.02,mzspec:MSV000084945:J2315_WT_Marvin_Tri_EA_2_P2-D-6_01_4769.mzML:scan:257,1,0.76,1,MSV000084945,NoID
-0.98,mzspec:MSV000086550:PLT2_E3_GE3_01_57552.mzML:scan:240,1,0.76,3,MSV000086550,NoID
-1,mzspec:MSV000084873:MediaBlank_Fe_noHCl.mzML:scan:758,1,0.76,2,MSV000084873,NoID
-0.99,mzspec:MSV000084475:HM_1050_BA6_01_46338.mzML:scan:363,1,0.76,2,MSV000084475,NoID
-1,mzspec:MSV000081780:Plate1_39733_RH11_01_20799.mzML:scan:161,1,0.76,4,MSV000081780,NoID
-0.99,mzspec:MSV000083010:G83188_1x_BG10_01_20235.mzML:scan:378,1,0.76,3,MSV000083010,NoID
0,mzspec:MSV000082813:A15_85_01.mzML:scan:1142,1,0.76,3,MSV000082813,NoID
-1,mzspec:MSV000081477:C203_GH4_01_959.mzML:scan:124,1,0.76,3,MSV000081477,NoID
-0.99,mzspec:MSV000082969:G84879_RE11_01_36946.mzML:scan:209,1,0.76,2,MSV000082969,NoID
-1,mzspec:MSV000085360:PT_FBa.3-3_2.mzML:scan:653,1,0.76,2,MSV000085360,NoID
0,mzspec:MSV000084951:AH33.mzML:scan:3377,1,0.76,3,MSV000084951,NoID
-1,mzspec:MSV000083689:G84878_RE10_01_35487.mzML:scan:485,1,0.76,2,MSV000083689,NoID
0,mzspec:MSV000082045:Anaerobic_RCM_1088_RA7_01_22277.mzML:scan:982,1,0.76,3,MSV000082045,NoID
-1,mzspec:MSV000084475:HM_1053_GB3_01_47180.mzML:scan:577,1,0.76,3,MSV000084475,NoID
-1,mzspec:MSV000081463:NS2_1_Locular_Tissue_2_Y_G4.mzML:scan:2153,1,0.76,4,MSV000081463,NoID
0,mzspec:MSV000082045:Aerobic_TSB_275_BE5_01_22913.mzML:scan:1042,1,0.76,3,MSV000082045,NoID
-1,mzspec:MSV000079243:C18p_SRR3_5ul_RA6_01_7613.mzXML:scan:399,1,0.76,3,MSV000079243,NoID
-1,mzspec:MSV000080976:P6_RF6_01_9766.mzML:scan:279,1,0.76,3,MSV000080976,NoID
