Delta Mass,USI,Charge,Cosine,Matching Peaks,Dataset,Status
-0.99,mzspec:MSV000086956:PLT3_F9.mzML:scan:335,1,0.79,2,MSV000086956,NoID
-0.99,mzspec:MSV000086830:PLT6_H3.mzML:scan:327,1,0.79,3,MSV000086830,NoID
-0.99,mzspec:MSV000082074:G79574_5x_RE2_01_18354.mzML:scan:58,1,0.79,4,MSV000082074,NoID
-0.99,mzspec:MSV000082074:G78933_BB10_01_18661.mzML:scan:63,1,0.79,3,MSV000082074,NoID
-1,mzspec:MSV000082074:G75783_5x_BD2_01_19293.mzML:scan:61,1,0.79,3,MSV000082074,NoID
-0.99,mzspec:MSV000084900:G79574_5x_RE2_01_18354.mzML:scan:48,1,0.79,3,MSV000084900,NoID
-1,mzspec:MSV000085120:BAX1421_2x_BC3_01_25355.mzML:scan:230,1,0.79,2,MSV000085120,NoID
-1,mzspec:MSV000082049:20_50.mzML:scan:89,1,0.79,2,MSV000082049,NoID
-0.99,mzspec:MSV000082074:G79574_5x_RE2_01_18354.mzML:scan:48,1,0.79,3,MSV000082074,NoID
-1,mzspec:MSV000086830:PLT5_C4.mzML:scan:6883,1,0.79,2,MSV000086830,NoID
-0.99,mzspec:MSV000084900:G78944_BB8_01_18659.mzML:scan:69,1,0.79,3,MSV000084900,NoID
-0.99,mzspec:MSV000086830:PLT6_H8.mzML:scan:328,1,0.79,2,MSV000086830,NoID
-1,mzspec:MSV000084900:G96162_5x_RG8_01_32720.mzML:scan:51,1,0.79,3,MSV000084900,NoID
-1,mzspec:MSV000084900:16NAVY10_v2_sup_3_GB10_01_39609.mzML:scan:64,1,0.79,3,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G79578_5x_RA2_01_18344.mzML:scan:66,1,0.79,3,MSV000084900,NoID
-1,mzspec:MSV000082074:G72762_BG9_01_19042.mzML:scan:69,1,0.79,3,MSV000082074,NoID
-1,mzspec:MSV000086107:VVP10-2_EtOh.mzML:scan:981,1,0.79,3,MSV000086107,NoID
-0.98,mzspec:MSV000086107:VVP39-2_MeOh.mzML:scan:100,1,0.79,3,MSV000086107,NoID
-0.99,mzspec:MSV000082074:G79548_5x_RC11_01_18171.mzML:scan:59,1,0.79,3,MSV000082074,NoID
-1,mzspec:MSV000087685:PLT1_E10.mzML:scan:300,1,0.79,2,MSV000087685,NoID
-0.99,mzspec:MSV000082423:G96379_5x_RH11_01_32749.mzML:scan:123,1,0.79,4,MSV000082423,NoID
-0.99,mzspec:MSV000084900:G78933_BB10_01_18661.mzML:scan:63,1,0.79,3,MSV000084900,NoID
-1,mzspec:MSV000082423:G96162_5x_RG8_01_32720.mzML:scan:51,1,0.79,3,MSV000082423,NoID
-1,mzspec:MSV000087685:PLT2_G10.mzML:scan:311,1,0.79,2,MSV000087685,NoID
-0.99,mzspec:MSV000082074:G78941_rerun_BH8_01_18780.mzML:scan:59,1,0.79,3,MSV000082074,NoID
-0.99,mzspec:MSV000084900:G96379_5x_RH11_01_32749.mzML:scan:123,1,0.79,4,MSV000084900,NoID
-1,mzspec:MSV000083010:G72762_BG9_01_19042.mzML:scan:69,1,0.79,3,MSV000083010,NoID
-1,mzspec:MSV000087685:PLT2_F10.mzML:scan:303,1,0.79,2,MSV000087685,NoID
-0.99,mzspec:MSV000084900:G79576_5x_RC2_01_18075.mzML:scan:63,1,0.79,3,MSV000084900,NoID
-1,mzspec:MSV000087685:PLT2_B10.mzML:scan:310,1,0.79,2,MSV000087685,NoID
-0.99,mzspec:MSV000083010:G75782_5x_BC2_01_19276.mzML:scan:61,1,0.79,3,MSV000083010,NoID
-0.99,mzspec:MSV000083010:G79478_5x_RH9_01_17975.mzML:scan:64,1,0.79,3,MSV000083010,NoID
-0.99,mzspec:MSV000082074:G79578_5x_RA2_01_18344.mzML:scan:66,1,0.79,3,MSV000082074,NoID
-1,mzspec:MSV000087685:PLT1_H11.mzML:scan:492,1,0.79,2,MSV000087685,NoID
-1,mzspec:MSV000087685:PLT1_H10.mzML:scan:298,1,0.79,2,MSV000087685,NoID
-1,mzspec:MSV000085944:skin_11_240_OF.mzML:scan:97,1,0.79,2,MSV000085944,NoID
-0.99,mzspec:MSV000085944:skin_09_1440_OF.mzML:scan:120,1,0.79,2,MSV000085944,NoID
-0.99,mzspec:MSV000087685:PLT1_F11.mzML:scan:475,1,0.79,2,MSV000087685,NoID
-0.99,mzspec:MSV000086956:PLT3_C12.mzML:scan:470,1,0.79,2,MSV000086956,NoID
-1,mzspec:MSV000082074:G79348_5x_BC7_01_19283.mzML:scan:53,1,0.79,3,MSV000082074,NoID
-1,mzspec:MSV000087685:PLT1_B10.mzML:scan:300,1,0.79,2,MSV000087685,NoID
-1,mzspec:MSV000083010:G78968_BB9_01_18660.mzML:scan:69,1,0.78,3,MSV000083010,NoID
-0.99,mzspec:MSV000086956:PLT3_F9.mzML:scan:425,1,0.78,2,MSV000086956,NoID
-1.02,mzspec:MSV000083004:PD3_9_BC7_01_16716.mzML:scan:919,1,0.78,3,MSV000083004,NoID
-0.99,mzspec:MSV000081160:G4_LV2_CV0430.mzML:scan:1501,1,0.78,2,MSV000081160,NoID
-1,mzspec:MSV000087904:Cl44_14_LB_Lassopeptide_Ecoli_XAD.mzML:scan:659,1,0.78,2,MSV000087904,NoID
-1,mzspec:MSV000087904:Cl44_6_M20_Lassopeptide_Burkholderia_XAD.mzML:scan:466,1,0.78,2,MSV000087904,NoID
-0.99,mzspec:MSV000081808:20160119_pHILIC___POS_MSMS_KZ_Control_C_Spent_medium______Run134.mzML:scan:4170,1,0.78,2,MSV000081808,NoID
-1,mzspec:MSV000087904:Empty_strain_Lassopeptide_Ecoli_XAD.mzML:scan:817,1,0.78,2,MSV000087904,NoID
-0.99,mzspec:MSV000081808:20160119_pHILIC___POS_MSMS_KZ_Control_C_Spent_medium______Run134.mzML:scan:4230,1,0.78,2,MSV000081808,NoID
-0.99,mzspec:MSV000081808:20160119_pHILIC___POS_MSMS_KZ_Control_D_Spent_medium______Run202.mzML:scan:4233,1,0.78,2,MSV000081808,NoID
-1,mzspec:MSV000087685:PLT1_F10.mzML:scan:288,1,0.78,2,MSV000087685,NoID
-1,mzspec:MSV000086956:PLT3_C5.mzML:scan:524,1,0.78,2,MSV000086956,NoID
-0.99,mzspec:MSV000084900:G79575_1x_BD2_01_18094.mzML:scan:63,1,0.78,3,MSV000084900,NoID
-0.99,mzspec:MSV000082049:12_22.mzML:scan:128,1,0.78,3,MSV000082049,NoID
1.01,mzspec:MSV000079717:group2_P2_G2.mzXML:scan:323,1,0.78,3,MSV000079717,NoID
-1.05,mzspec:MSV000083004:PD3_9_BC7_01_16716.mzML:scan:910,1,0.78,4,MSV000083004,NoID
-1,mzspec:MSV000082423:G96212_5x_BG4_01_32543.mzML:scan:60,1,0.78,3,MSV000082423,NoID
-0.99,mzspec:MSV000083010:G78968_BB9_01_18660.mzML:scan:66,1,0.78,3,MSV000083010,NoID
-0.99,mzspec:MSV000086956:PLT3_C7.mzML:scan:342,1,0.78,2,MSV000086956,NoID
-1,mzspec:MSV000087685:PLT2_F11.mzML:scan:449,1,0.78,2,MSV000087685,NoID
-1,mzspec:MSV000084900:G87390_RF4_01_26177.mzML:scan:1064,1,0.78,1,MSV000084900,NoID
-0.99,mzspec:MSV000086956:PLT3_C10.mzML:scan:344,1,0.78,2,MSV000086956,NoID
-1,mzspec:MSV000087685:PLT1_C10.mzML:scan:305,1,0.78,2,MSV000087685,NoID
-0.99,mzspec:MSV000086830:PLT6_H4.mzML:scan:334,1,0.78,2,MSV000086830,NoID
-1,mzspec:MSV000082069:G87390_RF4_01_26177.mzML:scan:1064,1,0.78,1,MSV000082069,NoID
1.01,mzspec:MSV000079697:group2_P2_G2.mzXML:scan:323,1,0.78,3,MSV000079697,NoID
-0.99,mzspec:MSV000087685:PLT2_F10.mzML:scan:6762,1,0.78,2,MSV000087685,NoID
-1,mzspec:MSV000084900:G96217_5x_BF8_01_32800.mzML:scan:59,1,0.78,2,MSV000084900,NoID
-1,mzspec:MSV000087141:PLT1_B3.mzML:scan:329,1,0.78,2,MSV000087141,NoID
-0.99,mzspec:MSV000083010:G72676_BB5_01_18927.mzML:scan:66,1,0.78,4,MSV000083010,NoID
-1,mzspec:MSV000087685:PLT2_E10.mzML:scan:6733,1,0.78,2,MSV000087685,NoID
-0.99,mzspec:MSV000083010:G79575_1x_BD2_01_18094.mzML:scan:63,1,0.78,3,MSV000083010,NoID
-1,mzspec:MSV000085120:BAX1406_2x_BA10_01_25334.mzML:scan:699,1,0.78,2,MSV000085120,NoID
-1.01,mzspec:MSV000086830:PLT5_G4.mzML:scan:3787,1,0.78,2,MSV000086830,NoID
-0.06,mzspec:MSV000085120:BAX748_2x_GD11_01_24198.mzML:scan:964,1,0.78,2,MSV000085120,NoID
-0.99,mzspec:MSV000082074:G79349_5x_BE7_01_19317.mzML:scan:59,1,0.78,3,MSV000082074,NoID
-1,mzspec:MSV000085120:BAX454_2x_BB3_01_23739.mzML:scan:591,1,0.78,2,MSV000085120,NoID
-0.99,mzspec:MSV000084900:G78968_BB9_01_18660.mzML:scan:66,1,0.78,3,MSV000084900,NoID
-0.99,mzspec:MSV000085120:BAX1222_2x_BA2_01_25068.mzML:scan:720,1,0.78,3,MSV000085120,NoID
-0.99,mzspec:MSV000081160:G3_RV1_CV0474.mzML:scan:1489,1,0.78,2,MSV000081160,NoID
-0.99,mzspec:MSV000083010:G79349_5x_BE7_01_19317.mzML:scan:59,1,0.78,3,MSV000083010,NoID
-0.99,mzspec:MSV000085120:BAX736_2x_GC10_01_24178.mzML:scan:370,1,0.78,2,MSV000085120,NoID
-0.99,mzspec:MSV000084900:G79349_5x_BE7_01_19317.mzML:scan:59,1,0.78,3,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G72676_BB5_01_18927.mzML:scan:66,1,0.78,4,MSV000084900,NoID
-1,mzspec:MSV000084900:G78968_BB9_01_18660.mzML:scan:69,1,0.78,3,MSV000084900,NoID
-0.99,mzspec:MSV000082049:1_34.mzML:scan:139,1,0.78,3,MSV000082049,NoID
-0.99,mzspec:MSV000082074:G72676_BB5_01_18927.mzML:scan:66,1,0.78,4,MSV000082074,NoID
-0.05,mzspec:MSV000086131:Sample-1B4.mzML:scan:520,1,0.78,3,MSV000086131,NoID
-0.99,mzspec:MSV000087685:PLT1_G10.mzML:scan:301,1,0.78,3,MSV000087685,NoID
-1,mzspec:MSV000082074:G78968_BB9_01_18660.mzML:scan:69,1,0.78,3,MSV000082074,NoID
-0.99,mzspec:MSV000085120:BAX1540_2x_GF1_01_25530.mzML:scan:248,1,0.78,3,MSV000085120,NoID
-1,mzspec:MSV000085120:BAX1528_2x_GD11_01_25510.mzML:scan:365,1,0.78,2,MSV000085120,NoID
-0.99,mzspec:MSV000082049:10_27.mzML:scan:114,1,0.78,3,MSV000082049,NoID
-0.99,mzspec:MSV000087141:PLT1_F12.mzML:scan:307,1,0.78,2,MSV000087141,NoID
0,mzspec:MSV000084900:G73649_5x_BA8_01_18263.mzML:scan:98,1,0.78,2,MSV000084900,NoID
-0.99,mzspec:MSV000084900:18NAVY27_v1_sup_1_BC3_01_39735.mzML:scan:59,1,0.78,3,MSV000084900,NoID
-0.99,mzspec:MSV000082074:G79575_1x_BD2_01_18094.mzML:scan:63,1,0.78,3,MSV000082074,NoID
-0.99,mzspec:MSV000082423:G96260_5x_RG12_01_32473.mzML:scan:48,1,0.78,3,MSV000082423,NoID
-1,mzspec:MSV000084900:G96212_5x_BG4_01_32543.mzML:scan:60,1,0.78,3,MSV000084900,NoID
0,mzspec:MSV000083010:G73649_5x_BA8_01_18263.mzML:scan:98,1,0.78,2,MSV000083010,NoID
-1,mzspec:MSV000085120:BAX1742_2x_GH5_01_25829.mzML:scan:404,1,0.78,2,MSV000085120,NoID
0,mzspec:MSV000082074:G73649_5x_BA8_01_18263.mzML:scan:98,1,0.78,2,MSV000082074,NoID
-0.99,mzspec:MSV000086956:PLT3_F10.mzML:scan:340,1,0.78,2,MSV000086956,NoID
-0.99,mzspec:MSV000082074:G78968_BB9_01_18660.mzML:scan:66,1,0.78,3,MSV000082074,NoID
-0.99,mzspec:MSV000084900:G96260_5x_RG12_01_32473.mzML:scan:48,1,0.78,3,MSV000084900,NoID
-1,mzspec:MSV000085120:BAX1360_2x_GE8_01_25267.mzML:scan:485,1,0.78,2,MSV000085120,NoID
-1,mzspec:MSV000082423:G96217_5x_BF8_01_32800.mzML:scan:59,1,0.78,2,MSV000082423,NoID
-0.99,mzspec:MSV000084900:G87341_RF9_01_26183.mzML:scan:874,1,0.77,1,MSV000084900,NoID
-0.99,mzspec:MSV000082069:G87341_RF9_01_26183.mzML:scan:874,1,0.77,1,MSV000082069,NoID
-1,mzspec:MSV000087904:Cl44_10_LB_Lassopeptide_Ecoli_XAD.mzML:scan:659,1,0.77,2,MSV000087904,NoID
-1,mzspec:MSV000086107:VVP8-2_EtAc_MeOh.mzML:scan:945,1,0.77,2,MSV000086107,NoID
-1,mzspec:MSV000087904:Cl44_6_LB_Lassopeptide_Ecoli_XAD.mzML:scan:667,1,0.77,2,MSV000087904,NoID
-1,mzspec:MSV000081456:345Tb2.mzML:scan:2492,1,0.77,2,MSV000081456,NoID
1.05,mzspec:MSV000080251:VVP392_TH_GF8_01_27474.mzXML:scan:109,1,0.77,2,MSV000080251,NoID
-0.05,mzspec:MSV000086131:Sample-1E4.mzML:scan:406,1,0.77,3,MSV000086131,NoID
-0.99,mzspec:MSV000083010:G72676_BB5_01_18927.mzML:scan:70,1,0.77,3,MSV000083010,NoID
-0.99,mzspec:MSV000082074:G72676_BB5_01_18927.mzML:scan:70,1,0.77,3,MSV000082074,NoID
-0.99,mzspec:MSV000083010:G79345_5x_rerun_BF7_01_19397.mzML:scan:55,1,0.77,4,MSV000083010,NoID
-0.99,mzspec:MSV000082074:G75655_5x_rerun_BH5_01_19405.mzML:scan:56,1,0.77,3,MSV000082074,NoID
-0.99,mzspec:MSV000083010:G75781_5x_BB3_01_19256.mzML:scan:62,1,0.77,3,MSV000083010,NoID
-0.99,mzspec:MSV000083010:G78939_BD8_01_18689.mzML:scan:60,1,0.77,3,MSV000083010,NoID
-0.99,mzspec:MSV000085120:BAX1444_6x_BE4_01_25388.mzML:scan:64,1,0.77,3,MSV000085120,NoID
-1,mzspec:MSV000084900:18NAVY30_v1_lun_9_BF9_01_39720.mzML:scan:60,1,0.77,3,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G79572_5x_RG2_01_18212.mzML:scan:58,1,0.77,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G75655_5x_rerun_BH5_01_19405.mzML:scan:56,1,0.77,3,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G72676_BB5_01_18927.mzML:scan:70,1,0.77,3,MSV000084900,NoID
-1,mzspec:MSV000085120:BAX1360_2x_GE8_01_25267.mzML:scan:310,1,0.77,3,MSV000085120,NoID
-0.99,mzspec:MSV000083010:G79330_5x_BD5_01_19298.mzML:scan:60,1,0.77,3,MSV000083010,NoID
-0.99,mzspec:MSV000082074:G79330_5x_BD5_01_19298.mzML:scan:60,1,0.77,3,MSV000082074,NoID
-0.99,mzspec:MSV000082074:G79572_5x_RG2_01_18212.mzML:scan:58,1,0.77,4,MSV000082074,NoID
-1,mzspec:MSV000082423:G96214_5x_BF6_01_32526.mzML:scan:63,1,0.77,4,MSV000082423,NoID
-1,mzspec:MSV000085120:BAX1366_2x_GF3_01_25275.mzML:scan:54,1,0.77,3,MSV000085120,NoID
-0.99,mzspec:MSV000083010:G79572_5x_RG2_01_18212.mzML:scan:58,1,0.77,4,MSV000083010,NoID
-1,mzspec:MSV000084900:RB11_tk2_RB11_01_49125.mzML:scan:52,1,0.77,3,MSV000084900,NoID
-1,mzspec:MSV000084900:G96214_5x_BF6_01_32526.mzML:scan:63,1,0.77,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G79330_5x_BD5_01_19298.mzML:scan:60,1,0.77,3,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G96213_5x_BH2_01_32556.mzML:scan:58,1,0.77,3,MSV000084900,NoID
-1,mzspec:MSV000087685:PLT2_H10.mzML:scan:311,1,0.77,2,MSV000087685,NoID
-0.99,mzspec:MSV000082074:G78939_BD8_01_18689.mzML:scan:60,1,0.77,3,MSV000082074,NoID
-1,mzspec:MSV000083446:PD19.11_GD5_01_20591.mzML:scan:1201,1,0.77,4,MSV000083446,NoID
-0.99,mzspec:MSV000082074:G79345_5x_rerun_BF7_01_19397.mzML:scan:55,1,0.77,4,MSV000082074,NoID
-1,mzspec:MSV000085120:BAX1187_2x_GE11_01_25015.mzML:scan:192,1,0.77,2,MSV000085120,NoID
-0.05,mzspec:MSV000086131:Sample-1A6.mzML:scan:526,1,0.77,2,MSV000086131,NoID
-1,mzspec:MSV000083010:G75804_p19_d4_rerun_GB5_01_21711.mzML:scan:51,1,0.77,4,MSV000083010,NoID
-1,mzspec:MSV000082423:G96206_5x_BG6_01_32547.mzML:scan:61,1,0.77,3,MSV000082423,NoID
-1,mzspec:MSV000083010:G72763_BF9_01_19027.mzML:scan:70,1,0.77,3,MSV000083010,NoID
-1,mzspec:MSV000080574:ZA32.mzXML:scan:139,1,0.77,2,MSV000080574,NoID
-0.99,mzspec:MSV000083010:G75699_rerun_2_BD7_01_18710.mzML:scan:53,1,0.77,3,MSV000083010,NoID
-0.99,mzspec:MSV000082074:G75699_rerun_2_BD7_01_18710.mzML:scan:53,1,0.77,3,MSV000082074,NoID
-1,mzspec:MSV000082074:G75804_p19_d4_rerun_GB5_01_21711.mzML:scan:51,1,0.77,4,MSV000082074,NoID
-0.99,mzspec:MSV000084900:G78939_BD8_01_18689.mzML:scan:60,1,0.77,3,MSV000084900,NoID
-1,mzspec:MSV000082074:G72763_BF9_01_19027.mzML:scan:70,1,0.77,3,MSV000082074,NoID
-0.99,mzspec:MSV000084900:G75781_5x_BB3_01_19256.mzML:scan:62,1,0.77,3,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G79345_5x_rerun_BF7_01_19397.mzML:scan:55,1,0.77,4,MSV000084900,NoID
-1,mzspec:MSV000084900:16NAVY10_v2_lun_4_GG10_01_39652.mzML:scan:54,1,0.77,4,MSV000084900,NoID
-1,mzspec:MSV000084900:G72763_BF9_01_19027.mzML:scan:70,1,0.77,3,MSV000084900,NoID
-1.01,mzspec:MSV000080976:P1_RG8_01_9324.mzML:scan:984,1,0.77,2,MSV000080976,NoID
-0.99,mzspec:MSV000084900:G75699_rerun_2_BD7_01_18710.mzML:scan:53,1,0.77,3,MSV000084900,NoID
-0.99,mzspec:MSV000082069:Solvent_Blank_6_RF1_01_26174.mzML:scan:51,1,0.77,4,MSV000082069,NoID
-1,mzspec:MSV000084900:G75804_p19_d4_rerun_GB5_01_21711.mzML:scan:51,1,0.77,4,MSV000084900,NoID
-0.99,mzspec:MSV000083010:G75655_5x_rerun_BH5_01_19405.mzML:scan:56,1,0.77,3,MSV000083010,NoID
-0.99,mzspec:MSV000082074:G75781_5x_BB3_01_19256.mzML:scan:62,1,0.77,3,MSV000082074,NoID
-0.99,mzspec:MSV000084900:G78939_BD8_01_18689.mzML:scan:128,1,0.77,3,MSV000084900,NoID
-0.99,mzspec:MSV000082423:G96213_5x_BH2_01_32556.mzML:scan:58,1,0.77,3,MSV000082423,NoID
-1,mzspec:MSV000084900:G96206_5x_BG6_01_32547.mzML:scan:61,1,0.77,3,MSV000084900,NoID
-1,mzspec:MSV000081949:jb418_pen12_rep_2.mzML:scan:142,1,0.77,3,MSV000081949,NoID
-1,mzspec:MSV000087141:PLT1_C10.mzML:scan:334,1,0.77,2,MSV000087141,NoID
-0.96,mzspec:MSV000084775:FIT118E3CAL_BA2_01_50098.mzML:scan:1184,1,0.77,2,MSV000084775,NoID
-0.99,mzspec:MSV000086956:PLT3_F11.mzML:scan:338,1,0.77,2,MSV000086956,NoID
-0.99,mzspec:MSV000085120:BAX1706_2x_GE2_01_25781.mzML:scan:458,1,0.77,2,MSV000085120,NoID
-0.99,mzspec:MSV000086956:PLT3_F12.mzML:scan:343,1,0.77,2,MSV000086956,NoID
-0.99,mzspec:MSV000082074:G75584_BD6_01_18686.mzML:scan:119,1,0.77,3,MSV000082074,NoID
-1,mzspec:MSV000086830:PLT5_G6.mzML:scan:6879,1,0.77,2,MSV000086830,NoID
-0.99,mzspec:MSV000084900:G75584_BD6_01_18686.mzML:scan:119,1,0.77,3,MSV000084900,NoID
-1,mzspec:MSV000085120:BAX1742_2x_GH5_01_25829.mzML:scan:722,1,0.77,2,MSV000085120,NoID
-1,mzspec:MSV000087141:PLT1_D11.mzML:scan:327,1,0.77,2,MSV000087141,NoID
-1,mzspec:MSV000087141:PLT1_A7.mzML:scan:346,1,0.77,2,MSV000087141,NoID
-1,mzspec:MSV000087141:PLT1_C9.mzML:scan:324,1,0.77,2,MSV000087141,NoID
-1,mzspec:MSV000087141:PLT1_A8.mzML:scan:342,1,0.77,2,MSV000087141,NoID
-0.99,mzspec:MSV000086956:PLT3_F8.mzML:scan:336,1,0.77,3,MSV000086956,NoID
0.01,mzspec:MSV000083073:000094493.mzML:scan:122,1,0.77,3,MSV000083073,NoID
-1,mzspec:MSV000087685:PLT2_C10.mzML:scan:311,1,0.77,2,MSV000087685,NoID
-0.99,mzspec:MSV000083010:G75584_BD6_01_18686.mzML:scan:119,1,0.77,3,MSV000083010,NoID
-1.01,mzspec:MSV000086830:PLT5_C4.mzML:scan:3616,1,0.77,2,MSV000086830,NoID
-0.99,mzspec:MSV000087685:PLT2_E11.mzML:scan:555,1,0.77,2,MSV000087685,NoID
0.01,mzspec:MSV000081160:G4_RV1_CV0480.mzML:scan:144,1,0.77,2,MSV000081160,NoID
-1,mzspec:MSV000087141:PLT1_D7.mzML:scan:332,1,0.77,2,MSV000087141,NoID
-0.99,mzspec:MSV000087685:PLT2_H11.mzML:scan:516,1,0.77,2,MSV000087685,NoID
-1,mzspec:MSV000085120:BAX1762_2x_BB3_01_25865.mzML:scan:753,1,0.77,2,MSV000085120,NoID
-0.99,mzspec:MSV000085120:BAX1540_2x_GF1_01_25530.mzML:scan:255,1,0.77,2,MSV000085120,NoID
-0.99,mzspec:MSV000085120:BAX1750_2x_BA2_01_25846.mzML:scan:339,1,0.77,2,MSV000085120,NoID
-1,mzspec:MSV000087141:PLT1_D10.mzML:scan:333,1,0.77,2,MSV000087141,NoID
-0.99,mzspec:MSV000083010:G78939_BD8_01_18689.mzML:scan:128,1,0.77,3,MSV000083010,NoID
-0.99,mzspec:MSV000082074:G78939_BD8_01_18689.mzML:scan:128,1,0.77,3,MSV000082074,NoID
-1,mzspec:MSV000085120:BAX1421_2x_BC3_01_25355.mzML:scan:170,1,0.77,3,MSV000085120,NoID
-1,mzspec:MSV000087141:PLT1_A2.mzML:scan:336,1,0.77,2,MSV000087141,NoID
-1,mzspec:MSV000085120:BAX1389_2x_GH4_01_25306.mzML:scan:387,1,0.77,2,MSV000085120,NoID
-1.01,mzspec:MSV000079521:Lys_ATCC_lab1.mzXML:scan:2768,1,0.77,4,MSV000079521,NoID
-0.99,mzspec:MSV000085120:BAX541_2x_GB2_01_23880.mzML:scan:54,1,0.76,3,MSV000085120,NoID
-0.99,mzspec:MSV000085120:BAX1212_2x_GH3_01_25050.mzML:scan:71,1,0.76,3,MSV000085120,NoID
-0.99,mzspec:MSV000081160:G4_LV2_CV0478.mzML:scan:1424,1,0.76,2,MSV000081160,NoID
-0.99,mzspec:MSV000084900:G79572_5x_RG2_01_18212.mzML:scan:67,1,0.76,3,MSV000084900,NoID
1.01,mzspec:MSV000085120:BAX1148_2x_GB5_01_24959.mzML:scan:750,1,0.76,2,MSV000085120,NoID
-1,mzspec:MSV000085120:BAX788_2x_GH7_01_24261.mzML:scan:292,1,0.76,2,MSV000085120,NoID
0,mzspec:MSV000088255:Urine_NGS068_FragPos.mzML:scan:3077,1,0.76,4,MSV000088255,NoID
-0.99,mzspec:MSV000083010:G74026_2x_rerun_RC9_01_19148.mzML:scan:71,1,0.76,3,MSV000083010,NoID
-1,mzspec:MSV000087141:PLT1_E4.mzML:scan:333,1,0.76,2,MSV000087141,NoID
-0.99,mzspec:MSV000082074:G74026_2x_rerun_RC9_01_19148.mzML:scan:71,1,0.76,3,MSV000082074,NoID
0.01,mzspec:MSV000084325:Pos_P34_A11_oesophagus_benznidazole.mzML:scan:155,1,0.76,2,MSV000084325,NoID
-1,mzspec:MSV000087141:PLT1_C3.mzML:scan:336,1,0.76,2,MSV000087141,NoID
1.01,mzspec:MSV000085120:BAX1207_2x_GG9_01_25043.mzML:scan:352,1,0.76,3,MSV000085120,NoID
-0.99,mzspec:MSV000082069:G87391_RF5_01_26178.mzML:scan:88,1,0.76,3,MSV000082069,NoID
-0.99,mzspec:MSV000084900:G79327_5x_BG2_01_19343.mzML:scan:52,1,0.76,3,MSV000084900,NoID
-0.99,mzspec:MSV000082069:G87390_RF4_01_26177.mzML:scan:773,1,0.76,1,MSV000082069,NoID
-0.03,mzspec:MSV000083535:OMICS_MHAE003_MOCK_24HRS_1_Lipid_044_NEG_17July17_Polaroid_HSST-T3-A923.mzML:scan:17096,1,0.76,1,MSV000083535,NoID
-0.99,mzspec:MSV000083010:G79327_5x_BG2_01_19343.mzML:scan:52,1,0.76,3,MSV000083010,NoID
-0.05,mzspec:MSV000086131:Sample-2C5.mzML:scan:472,1,0.76,2,MSV000086131,NoID
-1,mzspec:MSV000085120:BAX1239_2x_BB8_01_25092.mzML:scan:146,1,0.76,3,MSV000085120,NoID
-1.03,mzspec:MSV000083004:PD10_9_GB7_01_16813.mzML:scan:912,1,0.76,2,MSV000083004,NoID
-0.99,mzspec:MSV000084900:G87391_RF5_01_26178.mzML:scan:88,1,0.76,3,MSV000084900,NoID
-1,mzspec:MSV000083010:G78934_BF10_01_18735.mzML:scan:70,1,0.76,3,MSV000083010,NoID
-0.99,mzspec:MSV000085120:BAX1037_2x_GG3_01_24794.mzML:scan:134,1,0.76,3,MSV000085120,NoID
-1,mzspec:MSV000082074:G78934_BF10_01_18735.mzML:scan:70,1,0.76,3,MSV000082074,NoID
-1.01,mzspec:MSV000079521:Lys_ATCC_lab0.mzXML:scan:2745,1,0.76,3,MSV000079521,NoID
-1,mzspec:MSV000081456:69Tb4_170805023929.mzML:scan:2512,1,0.76,1,MSV000081456,NoID
-1,mzspec:MSV000084900:G78934_BF10_01_18735.mzML:scan:70,1,0.76,3,MSV000084900,NoID
-0.99,mzspec:MSV000083010:G79572_5x_RG2_01_18212.mzML:scan:67,1,0.76,3,MSV000083010,NoID
-0.99,mzspec:MSV000085120:BAX1148_2x_GB5_01_24959.mzML:scan:759,1,0.76,2,MSV000085120,NoID
-0.05,mzspec:MSV000086131:Sample-2C5.mzML:scan:329,1,0.76,3,MSV000086131,NoID
-0.99,mzspec:MSV000084900:G87390_RF4_01_26177.mzML:scan:773,1,0.76,1,MSV000084900,NoID
-1,mzspec:MSV000086830:PLT5_C6.mzML:scan:635,1,0.76,2,MSV000086830,NoID
-1,mzspec:MSV000085120:BAX650_2x_BD1_01_24047.mzML:scan:717,1,0.76,3,MSV000085120,NoID
-1,mzspec:MSV000087141:PLT1_C5.mzML:scan:333,1,0.76,2,MSV000087141,NoID
-0.99,mzspec:MSV000087141:PLT1_F2.mzML:scan:306,1,0.76,2,MSV000087141,NoID
-0.99,mzspec:MSV000082074:G79327_5x_BG2_01_19343.mzML:scan:52,1,0.76,3,MSV000082074,NoID
0.05,mzspec:MSV000086131:Food-310518-25.mzML:scan:1085,1,0.76,2,MSV000086131,NoID
-0.99,mzspec:MSV000087685:PLT2_D11.mzML:scan:528,1,0.76,2,MSV000087685,NoID
